event_id,country,league,home_team,away_team,event_time,event_url,market_group,market_title,selection,odds,market_id,outcome_id,product_id,selection_url
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2,Home,3.03,1,1,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=1&outcomeId=1&selected=0&odds=3.03&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2,Draw,3.51,1,2,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=1&outcomeId=2&selected=0&odds=3.51&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2,Away,2.47,1,3,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=1&outcomeId=3&selected=0&odds=2.47&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2 - 1UP,Home,1.80,60200,1,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=60200&outcomeId=1&selected=0&odds=1.80&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2 - 1UP,Draw,3.51,60200,2,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=60200&outcomeId=2&selected=0&odds=3.51&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2 - 1UP,Away,1.62,60200,3,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=60200&outcomeId=3&selected=0&odds=1.62&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2 - 2UP,Home,2.68,60100,1,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=60100&outcomeId=1&selected=0&odds=2.68&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2 - 2UP,Draw,3.51,60100,2,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=60100&outcomeId=2&selected=0&odds=3.51&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,1X2 - 2UP,Away,2.23,60100,3,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=60100&outcomeId=3&selected=0&odds=2.23&marketGroupsName=Main
sr:match:61514042,Germany,Bundesliga,Freiburg,Bayer Leverkusen,07/03 Saturday 15:30,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&eventId=sr:match:61514042&marketGroupsName=Main,Main,Over/Under,Over 1,1.07,18,12,3,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=%2Fng%2Flite&sportId=sr:sport:1&productId=3&eventId=sr:match:61514042&marketId=18&outcomeId=12&selected=0&odds=1.07&marketGroupsName=Main&specifier=total%3D1
