event_id,game_id,sport_id,sport,country,league,home_team,away_team,event_time,event_url,source_file,request_url,match_status,booking_status,event_source,market_group,market_title,selection,odds,probability,void_probability,market_id,market_name,market_desc,market_title_raw,market_specifier,market_group_id,outcome_id,outcome_active,product_id,source_type,market_status,market_guide,favourite,far_near_odds,last_odds_change_time,selection_url
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2,Home,3.99,0.2357680000,0E-10,1,1X2,1X2,"1,X,2",,171121135724MGI11262166,1,1,3,BET_RADAR,0,Which team will win the match. Overtime not included.,0,0,1773111707523,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=1&outcomeId=1&selected=0&odds=3.99&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2,Draw,3.77,0.2497350000,0E-10,1,1X2,1X2,"1,X,2",,171121135724MGI11262166,2,1,3,BET_RADAR,0,Which team will win the match. Overtime not included.,0,0,1773111707523,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=1&outcomeId=2&selected=0&odds=3.77&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2,Away,1.87,0.5144870000,0E-10,1,1X2,1X2,"1,X,2",,171121135724MGI11262166,3,1,3,BET_RADAR,0,Which team will win the match. Overtime not included.,0,0,1773111707523,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=1&outcomeId=3&selected=0&odds=1.87&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2 - 1UP,Home,2.14,0.4307011519,0E-10,60200,1X2 - 1UP,1X2 - 1UP,,,171121135724MGI11262166,1,1,3,BET_RADAR,0,"1UP will reward you earlier if your team takes a one-goal lead, e.g. 1-0, 2-1. Once settled, the final result no longer matters - win, lose or draw! If a match is abandoned and a team has gone one or more goals ahead then bets on that selection will still be paid as winners. SportyBet reserves the right to void selections for any integrity issues and abuse behaviours we identified.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=60200&outcomeId=1&selected=0&odds=2.14&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2 - 1UP,Draw,3.77,0.2497350000,0E-10,60200,1X2 - 1UP,1X2 - 1UP,,,171121135724MGI11262166,2,1,3,BET_RADAR,0,"1UP will reward you earlier if your team takes a one-goal lead, e.g. 1-0, 2-1. Once settled, the final result no longer matters - win, lose or draw! If a match is abandoned and a team has gone one or more goals ahead then bets on that selection will still be paid as winners. SportyBet reserves the right to void selections for any integrity issues and abuse behaviours we identified.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=60200&outcomeId=2&selected=0&odds=3.77&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2 - 1UP,Away,1.42,0.6687384837,0E-10,60200,1X2 - 1UP,1X2 - 1UP,,,171121135724MGI11262166,3,1,3,BET_RADAR,0,"1UP will reward you earlier if your team takes a one-goal lead, e.g. 1-0, 2-1. Once settled, the final result no longer matters - win, lose or draw! If a match is abandoned and a team has gone one or more goals ahead then bets on that selection will still be paid as winners. SportyBet reserves the right to void selections for any integrity issues and abuse behaviours we identified.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=60200&outcomeId=3&selected=0&odds=1.42&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2 - 2UP,Home,3.49,0.2646285745,0E-10,60100,1X2 - 2UP,1X2 - 2UP,,,171121135724MGI11262166,1,1,3,BET_RADAR,0,"Which team will win the match. If your team leads by 2 goals at any time, it will be considered a winner. Regular time only. *** Example: *** Bet on Home. The bet wins if Home wins but will be paid out early if Home leads by 2 goals at any time. *** Bet on Draw. The bet wins if the match ends in a Draw. *** Bet on Away. The bet wins if Away wins but will be paid out early if Away leads by 2 goals at any time.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=60100&outcomeId=1&selected=0&odds=3.49&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2 - 2UP,Draw,3.77,0.2497350000,0E-10,60100,1X2 - 2UP,1X2 - 2UP,,,171121135724MGI11262166,2,1,3,BET_RADAR,0,"Which team will win the match. If your team leads by 2 goals at any time, it will be considered a winner. Regular time only. *** Example: *** Bet on Home. The bet wins if Home wins but will be paid out early if Home leads by 2 goals at any time. *** Bet on Draw. The bet wins if the match ends in a Draw. *** Bet on Away. The bet wins if Away wins but will be paid out early if Away leads by 2 goals at any time.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=60100&outcomeId=2&selected=0&odds=3.77&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,1X2 - 2UP,Away,1.75,0.5384566843,0E-10,60100,1X2 - 2UP,1X2 - 2UP,,,171121135724MGI11262166,3,1,3,BET_RADAR,0,"Which team will win the match. If your team leads by 2 goals at any time, it will be considered a winner. Regular time only. *** Example: *** Bet on Home. The bet wins if Home wins but will be paid out early if Home leads by 2 goals at any time. *** Bet on Draw. The bet wins if the match ends in a Draw. *** Bet on Away. The bet wins if Away wins but will be paid out early if Away leads by 2 goals at any time.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=60100&outcomeId=3&selected=0&odds=1.75&marketGroupsName=Main
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 1,1.05,0.9294416666,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=1,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=1.05&marketGroupsName=Main&specifier=total=1
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 1,9.40,0.0705583385,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=1,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=9.40&marketGroupsName=Main&specifier=total=1
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 2,1.33,0.7228840000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=2,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=1.33&marketGroupsName=Main&specifier=total=2
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 2,3.25,0.2771170000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=2,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=3.25&marketGroupsName=Main&specifier=total=2
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 3,2.20,0.4294176867,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=3,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=2.20&marketGroupsName=Main&specifier=total=3
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 3,1.67,0.5705823136,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=3,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=1.67&marketGroupsName=Main&specifier=total=3
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 4,4.25,0.2040740000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=4,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=4.25&marketGroupsName=Main&specifier=total=4
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 4,1.21,0.7959260000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=4,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=1.21&marketGroupsName=Main&specifier=total=4
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 5,8.40,0.0845331000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=5,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=8.40&marketGroupsName=Main&specifier=total=5
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 5,1.06,0.9154670000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=5,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=1.06&marketGroupsName=Main&specifier=total=5
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 0.5,1.04,0.9402307339,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=0.5,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,-1,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=1.04&marketGroupsName=Main&specifier=total=0.5
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 0.5,10.50,0.0597695299,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=0.5,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,-1,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=10.50&marketGroupsName=Main&specifier=total=0.5
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Over 1.5,1.23,0.7877110000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=1.5,171121135724MGI11262166,12,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=12&selected=0&odds=1.23&marketGroupsName=Main&specifier=total=1.5
sr:match:61301103,32829,sr:sport:1,Football,England,Premier League,Burnley,Bournemouth,2026-03-14T15:00:00+00:00,https://www.sportybet.com/ng/sport/football/England/Premier_League/Burnley_vs_Bournemouth/sr:match:61301103,C:\Users\Danny\Downloads\combo.har,https://www.sportybet.com/api/ng/factsCenter/event?eventId=sr%3Amatch%3A61301103&productId=3&_t=1773150484723,Not start,Booked,"{'preMatchSource': {'sourceType': 'BET_RADAR', 'sourceId': '61301103'}, 'liveSource': {'sourceType': 'BET_GENIUS', 'sourceId': '111111112483252'}}",Main,Over/Under,Under 1.5,4.10,0.2122890000,0E-10,18,Over/Under,Over/Under,"Goals,Over,Under",total=1.5,171121135724MGI11262166,13,1,3,BET_RADAR,0,"Predict whether the total number of goals scored in regular time is over/under a given line. Half line (0.5; 1.5; 2.5 etc.) can be settled as won or lost. Whole line (1; 2; 3 etc.) can be settled as won, lost or void. For further information please refer to the “How to Play” section.",0,0,1773125638774,https://www.sportybet.com/ng/lite/preMatch/detail?fromUrl=null&sportId=sr:sport:1&productId=3&eventId=sr:match:61301103&marketId=18&outcomeId=13&selected=0&odds=4.10&marketGroupsName=Main&specifier=total=1.5
