date,time,home_team,away_team,home_goals,away_goals,stage,score_token,detail,competition_code,competition_label,season_start
2011-09-13,20.45,Borussia Dortmund,Arsenal FC,1,1,Group F,1-1,(0-1),CL,Champions League,2011
2011-09-13,,Olympiakos Piraeus,Olympique Marseille,0,1,Group F,0-1,(0-0),CL,Champions League,2011
2011-09-28,20.45,Arsenal FC,Olympiakos Piraeus,2,1,Group F,2-1,(2-1),CL,Champions League,2011
2011-09-28,,Olympique Marseille,Borussia Dortmund,3,0,Group F,3-0,(1-0),CL,Champions League,2011
2011-10-19,20.45,Olympiakos Piraeus,Borussia Dortmund,3,1,Group F,3-1,(2-1),CL,Champions League,2011
2011-10-19,,Olympique Marseille,Arsenal FC,0,1,Group F,0-1,(0-0),CL,Champions League,2011
2011-11-01,20.45,Arsenal FC,Olympique Marseille,0,0,Group F,0-0,,CL,Champions League,2011
2011-11-01,,Borussia Dortmund,Olympiakos Piraeus,1,0,Group F,1-0,(1-0),CL,Champions League,2011
2011-11-23,20.45,Arsenal FC,Borussia Dortmund,2,1,Group F,2-1,(0-0),CL,Champions League,2011
2011-11-23,,Olympique Marseille,Olympiakos Piraeus,0,1,Group F,0-1,(0-0),CL,Champions League,2011
2011-12-06,20.45,Borussia Dortmund,Olympique Marseille,2,3,Group F,2-3,(2-1),CL,Champions League,2011
2011-12-06,,Olympiakos Piraeus,Arsenal FC,3,1,Group F,3-1,(2-0),CL,Champions League,2011
2011-09-13,20.45,APOEL Nikosia,Zenit St. Petersburg,2,1,Group G,2-1,(0-0),CL,Champions League,2011
2011-09-13,,FC Porto,Shakhtar Donetsk,2,1,Group G,2-1,(1-1),CL,Champions League,2011
2011-09-28,18.00,Zenit St. Petersburg,FC Porto,3,1,Group G,3-1,(1-1),CL,Champions League,2011
2011-09-28,20.45,Shakhtar Donetsk,APOEL Nikosia,1,1,Group G,1-1,(0-0),CL,Champions League,2011
2011-10-19,20.45,FC Porto,APOEL Nikosia,1,1,Group G,1-1,(1-1),CL,Champions League,2011
2011-10-19,,Shakhtar Donetsk,Zenit St. Petersburg,2,2,Group G,2-2,(2-1),CL,Champions League,2011
2011-11-01,18.00,Zenit St. Petersburg,Shakhtar Donetsk,1,0,Group G,1-0,(1-0),CL,Champions League,2011
2011-11-01,20.45,APOEL Nikosia,FC Porto,2,1,Group G,2-1,(1-0),CL,Champions League,2011
2011-11-23,18.00,Zenit St. Petersburg,APOEL Nikosia,0,0,Group G,0-0,,CL,Champions League,2011
2011-11-23,20.45,Shakhtar Donetsk,FC Porto,0,2,Group G,0-2,(0-0),CL,Champions League,2011
2011-12-06,20.45,APOEL Nikosia,Shakhtar Donetsk,0,2,Group G,0-2,(0-0),CL,Champions League,2011
2011-12-06,,FC Porto,Zenit St. Petersburg,0,0,Group G,0-0,,CL,Champions League,2011
2011-09-13,20.45,FC Barcelona,AC Milan,2,2,Group H,2-2,(1-1),CL,Champions League,2011
2011-09-13,,Viktoria Plzeň,BATE Borisov,1,1,Group H,1-1,(1-0),CL,Champions League,2011
2011-09-28,20.45,AC Milan,Viktoria Plzeň,2,0,Group H,2-0,(0-0),CL,Champions League,2011
2011-09-28,,BATE Borisov,FC Barcelona,0,5,Group H,0-5,(0-3),CL,Champions League,2011
2011-10-19,20.45,AC Milan,BATE Borisov,2,0,Group H,2-0,(1-0),CL,Champions League,2011
2011-10-19,,FC Barcelona,Viktoria Plzeň,2,0,Group H,2-0,(1-0),CL,Champions League,2011
2011-11-01,18.00,BATE Borisov,AC Milan,1,1,Group H,1-1,(0-1),CL,Champions League,2011
2011-11-01,20.45,Viktoria Plzeň,FC Barcelona,0,4,Group H,0-4,(0-2),CL,Champions League,2011
2011-11-23,19.00,BATE Borisov,Viktoria Plzeň,0,1,Group H,0-1,(0-1),CL,Champions League,2011
2011-11-23,20.45,AC Milan,FC Barcelona,2,3,Group H,2-3,(1-2),CL,Champions League,2011
2011-12-06,20.45,FC Barcelona,BATE Borisov,4,0,Group H,4-0,(1-0),CL,Champions League,2011
2011-12-06,,Viktoria Plzeň,AC Milan,2,2,Group H,2-2,(0-0),CL,Champions League,2011
2012-02-14,20.45,Olympique Lyonnais,APOEL Nikosia,1,0,Round of 16,1-0,(0-0),CL,Champions League,2011
2012-02-14,,Bayer Leverkusen,FC Barcelona,1,3,Round of 16,1-3,(0-1),CL,Champions League,2011
2012-02-15,18.00,Zenit St. Petersburg,SL Benfica,3,2,Round of 16,3-2,(1-1),CL,Champions League,2011
2012-02-15,20.45,AC Milan,Arsenal FC,4,0,Round of 16,4-0,(2-0),CL,Champions League,2011
2012-02-21,18.00,CSKA Moskva,Real Madrid,1,1,Round of 16,1-1,(0-1),CL,Champions League,2011
2012-02-21,20.45,SSC Napoli,Chelsea FC,3,1,Round of 16,3-1,(2-1),CL,Champions League,2011
2012-02-22,20.45,FC Basel 1893,Bayern München,1,0,Round of 16,1-0,(0-0),CL,Champions League,2011
2012-02-22,,Olympique Marseille,Inter,1,0,Round of 16,1-0,(0-0),CL,Champions League,2011
2012-03-06,20.45,Arsenal FC,AC Milan,3,0,Round of 16,3-0,(3-0),CL,Champions League,2011
2012-03-06,,SL Benfica,Zenit St. Petersburg,2,0,Round of 16,2-0,(1-0),CL,Champions League,2011
2012-03-07,20.45,APOEL Nikosia,Olympique Lyonnais,4,3,Round of 16,4-3 pen.,"1-0 a.e.t. (1-0, 1-0)",CL,Champions League,2011
2012-03-07,,FC Barcelona,Bayer Leverkusen,7,1,Round of 16,7-1,(2-0),CL,Champions League,2011
2012-03-13,20.45,Bayern München,FC Basel 1893,7,0,Round of 16,7-0,(3-0),CL,Champions League,2011
2012-03-13,,Inter,Olympique Marseille,2,1,Round of 16,2-1,(0-0),CL,Champions League,2011
2012-03-14,20.45,Chelsea FC,SSC Napoli,4,1,Round of 16,4-1,"a.e.t. (3-1, 1-0)",CL,Champions League,2011
2012-03-14,,Real Madrid,CSKA Moskva,4,1,Round of 16,4-1,(1-0),CL,Champions League,2011
2012-03-27,20.45,APOEL Nikosia,Real Madrid,0,3,Quarterfinals,0-3,(0-0),CL,Champions League,2011
2012-03-27,,SL Benfica,Chelsea FC,0,1,Quarterfinals,0-1,(0-0),CL,Champions League,2011
2012-03-28,20.45,Olympique Marseille,Bayern München,0,2,Quarterfinals,0-2,(0-1),CL,Champions League,2011
2012-03-28,,AC Milan,FC Barcelona,0,0,Quarterfinals,0-0,,CL,Champions League,2011
2012-04-03,20.45,Bayern München,Olympique Marseille,2,0,Quarterfinals,2-0,(2-0),CL,Champions League,2011
2012-04-03,,FC Barcelona,AC Milan,3,1,Quarterfinals,3-1,(2-1),CL,Champions League,2011
2012-04-04,20.45,Real Madrid,APOEL Nikosia,5,2,Quarterfinals,5-2,(2-0),CL,Champions League,2011
2012-04-04,,Chelsea FC,SL Benfica,2,1,Quarterfinals,2-1,(1-0),CL,Champions League,2011
2012-04-17,20.45,Bayern München,Real Madrid,2,1,Semifinals,2-1,(1-0),CL,Champions League,2011
2012-04-18,20.45,Chelsea FC,FC Barcelona,1,0,Semifinals,1-0,(1-0),CL,Champions League,2011
2012-04-24,20.45,FC Barcelona,Chelsea FC,2,2,Semifinals,2-2,(2-1),CL,Champions League,2011
2012-04-25,20.45,Real Madrid,Bayern München,1,3,Semifinals,1-3 pen.,"2-1 a.e.t. (2-1, 2-1)",CL,Champions League,2011
2012-05-19,20.45,Bayern München,Chelsea FC,3,4,Final,3-4 pen.,"1-1 a.e.t. (1-1, 0-0)",CL,Champions League,2011
