date,time,home_team,away_team,home_goals,away_goals,stage,score_token,detail,competition_code,competition_label,season_start
2022-10-11,,Dinamo Zagreb,RB Salzburg,1,1,Group E,1-1,(1-1),CL,Champions League,2022
2022-10-25,18.45,RB Salzburg,Chelsea FC,1,2,Group E,1-2,(0-1),CL,Champions League,2022
2022-10-25,21.00,Dinamo Zagreb,AC Milan,0,4,Group E,0-4,(0-1),CL,Champions League,2022
2022-11-02,21.00,AC Milan,RB Salzburg,4,0,Group E,4-0,(1-0),CL,Champions League,2022
2022-11-02,,Chelsea FC,Dinamo Zagreb,2,1,Group E,2-1,(2-1),CL,Champions League,2022
2022-09-06,21.00,Celtic FC,Real Madrid,0,3,Group F,0-3,(0-0),CL,Champions League,2022
2022-09-06,,RB Leipzig,Shakhtar Donetsk,1,4,Group F,1-4,(0-1),CL,Champions League,2022
2022-09-14,18.45,Shakhtar Donetsk,Celtic FC,1,1,Group F,1-1,(1-1),CL,Champions League,2022
2022-09-14,21.00,Real Madrid,RB Leipzig,2,0,Group F,2-0,(0-0),CL,Champions League,2022
2022-10-05,18.45,RB Leipzig,Celtic FC,3,1,Group F,3-1,(1-0),CL,Champions League,2022
2022-10-05,21.00,Real Madrid,Shakhtar Donetsk,2,1,Group F,2-1,(2-1),CL,Champions League,2022
2022-10-11,21.00,Celtic FC,RB Leipzig,0,2,Group F,0-2,(0-0),CL,Champions League,2022
2022-10-11,,Shakhtar Donetsk,Real Madrid,1,1,Group F,1-1,(0-0),CL,Champions League,2022
2022-10-25,21.00,Celtic FC,Shakhtar Donetsk,1,1,Group F,1-1,(1-0),CL,Champions League,2022
2022-10-25,,RB Leipzig,Real Madrid,3,2,Group F,3-2,(2-1),CL,Champions League,2022
2022-11-02,18.45,Real Madrid,Celtic FC,5,1,Group F,5-1,(2-0),CL,Champions League,2022
2022-11-02,,Shakhtar Donetsk,RB Leipzig,0,4,Group F,0-4,(0-1),CL,Champions League,2022
2022-09-06,18.45,Borussia Dortmund,FC København,3,0,Gruppe G,3-0,(2-0),CL,Champions League,2022
2022-09-06,21.00,Sevilla FC,Manchester City,0,4,Gruppe G,0-4,(0-1),CL,Champions League,2022
2022-09-14,21.00,Manchester City,Borussia Dortmund,2,1,Gruppe G,2-1,(0-0),CL,Champions League,2022
2022-09-14,,FC København,Sevilla FC,0,0,Gruppe G,0-0,,CL,Champions League,2022
2022-10-05,21.00,Sevilla FC,Borussia Dortmund,1,4,Gruppe G,1-4,(0-3),CL,Champions League,2022
2022-10-05,,Manchester City,FC København,5,0,Gruppe G,5-0,(3-0),CL,Champions League,2022
2022-10-11,18.45,FC København,Manchester City,0,0,Gruppe G,0-0,,CL,Champions League,2022
2022-10-11,21.00,Borussia Dortmund,Sevilla FC,1,1,Gruppe G,1-1,(1-1),CL,Champions League,2022
2022-10-25,18.45,Sevilla FC,FC København,3,0,Gruppe G,3-0,(0-0),CL,Champions League,2022
2022-10-25,21.00,Borussia Dortmund,Manchester City,0,0,Gruppe G,0-0,,CL,Champions League,2022
2022-11-02,21.00,FC København,Borussia Dortmund,1,1,Gruppe G,1-1,(1-1),CL,Champions League,2022
2022-11-02,,Manchester City,Sevilla FC,3,1,Gruppe G,3-1,(0-1),CL,Champions League,2022
2022-09-06,21.00,Paris Saint-Germain,Juventus,2,1,Gruppe H,2-1,(2-0),CL,Champions League,2022
2022-09-06,,SL Benfica,Maccabi Haifa,2,0,Gruppe H,2-0,(0-0),CL,Champions League,2022
2022-09-14,21.00,Juventus,SL Benfica,1,2,Gruppe H,1-2,(1-1),CL,Champions League,2022
2022-09-14,,Maccabi Haifa,Paris Saint-Germain,1,3,Gruppe H,1-3,(1-1),CL,Champions League,2022
2022-10-05,21.00,Juventus,Maccabi Haifa,3,1,Gruppe H,3-1,(1-0),CL,Champions League,2022
2022-10-05,,SL Benfica,Paris Saint-Germain,1,1,Gruppe H,1-1,(1-1),CL,Champions League,2022
2022-10-11,18.45,Maccabi Haifa,Juventus,2,0,Gruppe H,2-0,(2-0),CL,Champions League,2022
2022-10-11,21.00,Paris Saint-Germain,SL Benfica,1,1,Gruppe H,1-1,(1-0),CL,Champions League,2022
2022-10-25,21.00,SL Benfica,Juventus,4,3,Gruppe H,4-3,(2-1),CL,Champions League,2022
2022-10-25,,Paris Saint-Germain,Maccabi Haifa,7,2,Gruppe H,7-2,(4-1),CL,Champions League,2022
2022-11-02,21.00,Juventus,Paris Saint-Germain,1,2,Gruppe H,1-2,(1-1),CL,Champions League,2022
2022-11-02,,Maccabi Haifa,SL Benfica,1,6,Gruppe H,1-6,(1-1),CL,Champions League,2022
2023-02-14,21.00,AC Milan,Tottenham Hotspur,1,0,Round of 16,1-0,(1-0),CL,Champions League,2022
2023-02-14,,Paris Saint-Germain,Bayern München,0,1,Round of 16,0-1,(0-0),CL,Champions League,2022
2023-02-15,21.00,Club Brugge KV,SL Benfica,0,2,Round of 16,0-2,(0-0),CL,Champions League,2022
2023-02-15,,Borussia Dortmund,Chelsea FC,1,0,Round of 16,1-0,(0-0),CL,Champions League,2022
2023-02-21,21.00,Liverpool FC,Real Madrid,2,5,Round of 16,2-5,(2-2),CL,Champions League,2022
2023-02-21,,Eintracht Frankfurt,SSC Napoli,0,2,Round of 16,0-2,(0-1),CL,Champions League,2022
2023-02-22,21.00,RB Leipzig,Manchester City,1,1,Round of 16,1-1,(0-1),CL,Champions League,2022
2023-02-22,,Inter,FC Porto,1,0,Round of 16,1-0,(0-0),CL,Champions League,2022
2023-03-07,21.00,SL Benfica,Club Brugge KV,5,1,Round of 16,5-1,(2-0),CL,Champions League,2022
2023-03-07,21.10,Chelsea FC,Borussia Dortmund,2,0,Round of 16,2-0,(1-0),CL,Champions League,2022
2023-03-08,21.00,Bayern München,Paris Saint-Germain,2,0,Round of 16,2-0,(0-0),CL,Champions League,2022
2023-03-08,21.10,Tottenham Hotspur,AC Milan,0,0,Round of 16,0-0,,CL,Champions League,2022
2023-03-14,21.00,Manchester City,RB Leipzig,7,0,Round of 16,7-0,(3-0),CL,Champions League,2022
2023-03-14,,FC Porto,Inter,0,0,Round of 16,0-0,,CL,Champions League,2022
2023-03-15,21.00,Real Madrid,Liverpool FC,1,0,Round of 16,1-0,(0-0),CL,Champions League,2022
2023-03-15,,SSC Napoli,Eintracht Frankfurt,3,0,Round of 16,3-0,(1-0),CL,Champions League,2022
2023-04-11,21.00,SL Benfica,Inter,0,2,Quarterfinals,0-2,(0-0),CL,Champions League,2022
2023-04-11,,Manchester City,Bayern München,3,0,Quarterfinals,3-0,(1-0),CL,Champions League,2022
2023-04-12,21.00,Real Madrid,Chelsea FC,2,0,Quarterfinals,2-0,(1-0),CL,Champions League,2022
2023-04-12,,AC Milan,SSC Napoli,1,0,Quarterfinals,1-0,(1-0),CL,Champions League,2022
2023-04-18,21.00,Chelsea FC,Real Madrid,0,2,Quarterfinals,0-2,(0-0),CL,Champions League,2022
2023-04-18,,SSC Napoli,AC Milan,1,1,Quarterfinals,1-1,(0-1),CL,Champions League,2022
2023-04-19,21.00,Inter,SL Benfica,3,3,Quarterfinals,3-3,(1-1),CL,Champions League,2022
2023-04-19,,Bayern München,Manchester City,1,1,Quarterfinals,1-1,(0-0),CL,Champions League,2022
2023-05-09,21.00,Real Madrid,Manchester City,1,1,Semifinals,1-1,(1-0),CL,Champions League,2022
2023-05-10,21.00,AC Milan,Inter,0,2,Semifinals,0-2,(0-2),CL,Champions League,2022
2023-05-16,21.00,Inter,AC Milan,1,0,Semifinals,1-0,(0-0),CL,Champions League,2022
2023-05-17,21.00,Manchester City,Real Madrid,4,0,Semifinals,4-0,(2-0),CL,Champions League,2022
2023-06-10,21.00,Manchester City,Inter,1,0,Final,1-0,(0-0),CL,Champions League,2022
